NASDAQ100,LEVERAGE 2.0x,1986-2025
2020-01-29,62332.69352150839,0.24%
2020-01-30,62806.421992271855,0.76%
2020-01-31,60821.73905731607,-3.16%
2020-02-03,62646.39122903555,3.00%
2020-02-04,65503.06666907958,4.56%
2020-02-05,65974.68874909695,0.72%
2020-02-06,67083.06352008178,1.68%
2020-02-07,66452.48272299301,-0.94%
2020-02-10,68087.21379797863,2.46%
2020-02-11,68100.83124073823,0.02%
2020-02-12,69462.847865553,2.00%
2020-02-13,69212.781613237,-0.36%
2020-02-14,69614.21574659378,0.58%
2020-02-18,69697.7528054897,0.12%
2020-02-19,70980.1914571107,1.84%
2020-02-20,69645.76385771701,-1.88%
2020-02-21,67027.08313666686,-3.76%
2020-02-24,61812.37606863418,-7.78%
2020-02-25,58474.50776092793,-5.40%
2020-02-26,58989.08342922409,0.88%
2020-02-27,53172.75980310259,-9.86%
2020-02-28,53491.79636192121,0.60%
2020-03-02,58755.389123934256,9.84%
2020-03-03,55006.79529782725,-6.38%
2020-03-04,59550.356589427785,8.26%
2020-03-05,55858.23448088326,-6.20%
2020-03-06,54037.256036806466,-3.26%
2020-03-09,46655.7668621787,-13.66%
2020-03-10,51638.60276305939,10.68%
2020-03-11,47125.388881568,-8.74%
2020-03-12,38388.34178292529,-18.54%
2020-03-13,46119.753818006444,20.14%
2020-03-16,34875.757837176476,-24.38%
2020-03-17,39381.705749739675,12.92%
2020-03-18,36231.1692897605,-8.00%
2020-03-19,37376.074239316935,3.16%
2020-03-20,34356.087440780124,-8.08%
2020-03-23,34479.76935556693,0.36%
2020-03-24,39865.50932890649,15.62%
2020-03-25,38980.49502180477,-2.22%
2020-03-26,43439.86365229923,11.44%
2020-03-27,40042.86631468943,-7.82%
2020-03-30,43214.26132681283,7.92%
2020-03-31,42384.54750933803,-1.92%
2020-04-01,38832.7224280555,-8.38%
2020-04-02,40386.031325177726,4.00%
2020-04-03,39247.14524180772,-2.82%
2020-04-06,45016.475592353454,14.70%
2020-04-07,44656.34378761463,-0.80%
2020-04-08,46656.94798929976,4.48%
2020-04-09,46759.59327487622,0.22%
2020-04-13,47825.7120015434,2.28%
2020-04-14,51948.28837607644,8.62%
2020-04-15,50753.47774342668,-2.30%
2020-04-16,52712.56198432295,3.86%
2020-04-17,53608.675538056435,1.70%
2020-04-20,52322.06732514308,-2.40%
2020-04-21,48439.76992961746,-7.42%
2020-04-22,51452.72361923967,6.22%
2020-04-23,51174.87891169578,-0.54%
2020-04-24,52894.354843128756,3.36%
2020-04-27,53507.929359309055,1.16%
2020-04-28,51570.94231650206,-3.62%
2020-04-29,55201.53665558381,7.04%
2020-04-30,55422.34280220615,0.40%
2020-05-01,51941.819674227605,-6.28%
2020-05-04,53323.47207756206,2.66%
2020-05-05,54485.92376885292,2.18%
2020-05-06,55150.65203883292,1.22%
2020-05-07,56584.56899184258,2.60%
2020-05-08,58055.76778563049,2.60%
2020-05-11,59042.7158379862,1.70%
2020-05-12,56669.19866129915,-4.02%
2020-05-13,55275.136374231195,-2.46%
2020-05-14,56435.914238090045,2.10%
2020-05-15,57158.29394033759,1.28%
2020-05-18,59398.899062798824,3.92%
2020-05-19,58971.226989546674,-0.72%
2020-05-20,61341.87031452645,4.02%
2020-05-21,59955.54404541816,-2.26%
2020-05-22,60411.20618016334,0.76%
2020-05-26,60097.06790802649,-0.52%
2020-05-27,60758.135655014776,1.10%
2020-05-28,60430.0417224777,-0.54%
2020-05-29,62206.68494911855,2.94%
2020-06-01,62766.54511366061,0.90%
2020-06-02,63532.29696404727,1.22%
2020-06-03,64154.91347429494,0.98%
2020-06-04,63166.9278067908,-1.54%
2020-06-05,65718.87169018514,4.04%
2020-06-08,66757.22986289008,1.58%
2020-06-09,67638.42529708023,1.32%
2020-06-10,69369.96898468549,2.56%
2020-06-11,62419.098092420005,-10.02%
2020-06-12,63405.319842280245,1.58%
2020-06-15,64889.00432658961,2.34%
2020-06-16,67173.09727888556,3.52%
2020-06-17,67616.4397209262,0.66%
2020-06-18,68022.13835925175,0.60%
2020-06-19,67981.3250762362,-0.06%
2020-06-22,69640.06940809636,2.44%
2020-06-23,70726.45449086267,1.56%
2020-06-24,67854.96043853364,-4.06%
2020-06-25,69198.48865521661,1.98%
2020-06-26,65738.56422245578,-5.00%
2020-06-29,67237.40348672777,2.28%
2020-06-30,69873.10970340749,3.92%
2020-07-01,71564.03895822995,2.42%
2020-07-02,72437.12023352036,1.22%
2020-07-06,76116.92594138319,5.08%
2020-07-07,74975.17205226244,-1.50%
2020-07-08,77014.49673208398,2.72%
2020-07-09,78277.53447849015,1.64%
2020-07-10,79467.3530025632,1.52%
2020-07-13,76034.36335285248,-4.32%
2020-07-14,77281.32691183926,1.64%
2020-07-15,77451.34583104531,0.22%
2020-07-16,76367.02698941068,-1.40%
2020-07-17,76641.94828657256,0.36%
2020-07-20,81056.52450787915,5.76%
2020-07-21,79289.49227360738,-2.18%
2020-07-22,79844.51871952262,0.70%
2020-07-23,75580.82141990011,-5.34%
2020-07-24,74190.13430577394,-1.84%
2020-07-27,76890.65519450411,3.64%
2020-07-28,74845.36376633031,-2.66%
2020-07-29,76701.5287877353,2.48%
2020-07-30,77453.2037698551,0.98%
2020-07-31,80210.53782406195,3.56%
2020-08-03,82408.30656044125,2.74%
2020-08-04,83034.60969030061,0.76%
2020-08-05,83466.38966069018,0.52%
2020-08-06,85586.43595807173,2.54%
2020-08-07,83652.18250541932,-2.26%
2020-08-10,82832.3911168662,-0.98%
2020-08-11,79701.32673264865,-3.78%
2020-08-12,83829.85545739986,5.18%
2020-08-13,84148.40890813798,0.38%
2020-08-14,83946.45272675845,-0.24%
2020-08-17,85810.06397729249,2.22%
2020-08-18,87491.94123124743,1.96%
2020-08-19,86249.55566576372,-1.42%
2020-08-20,88664.5432244051,2.80%
2020-08-21,89870.38101225701,1.36%
2020-08-24,90966.79966060654,1.22%
2020-08-25,92458.65517504049,1.64%
2020-08-26,96397.39388549721,4.26%
2020-08-27,95664.77369196742,-0.76%
2020-08-28,96774.48506679425,1.16%
2020-08-31,98632.55518007671,1.92%
2020-09-01,101591.53183547902,3.00%
2020-09-02,103704.63569765698,2.08%
2020-09-03,92857.13080368206,-10.46%
2020-09-04,90498.55968126854,-2.54%
2020-09-08,81864.99708767553,-9.54%
2020-09-09,86711.40491526591,5.92%
2020-09-10,83034.84134685864,-4.24%
2020-09-11,82038.42325069633,-1.20%
2020-09-14,84860.54501052028,3.44%
2020-09-15,87287.55659782115,2.86%
2020-09-16,84372.15220745392,-3.34%
2020-09-17,81874.73650211329,-2.96%
2020-09-18,79745.99335305834,-2.60%
2020-09-21,80383.96129988281,0.80%
2020-09-22,83406.39824475841,3.76%
2020-09-23,78135.11387568968,-6.32%
2020-09-24,79041.48119664768,1.16%
2020-09-25,82740.6225166508,4.68%
2020-09-28,85901.31429678685,3.82%
2020-09-29,85265.64457099063,-0.74%
2020-09-30,86698.10739978326,1.68%
2020-10-01,89212.35251437697,2.90%
2020-10-02,84162.93336206322,-5.66%
2020-10-05,87950.26536335607,4.50%
2020-10-06,84625.7453326212,-3.78%
2020-10-07,87807.67335712776,3.76%
2020-10-08,88545.25781332763,0.84%
2020-10-09,91219.32459929012,3.02%
2020-10-12,96856.67885952626,6.18%
2020-10-13,96779.19351643864,-0.08%
2020-10-14,95211.37058147234,-1.62%
2020-10-15,93840.32684509913,-1.44%
2020-10-16,93108.37229570735,-0.78%
2020-10-19,89681.98419522532,-3.68%
2020-10-20,90345.63087826999,0.74%
2020-10-21,90146.8704903378,-0.22%
2020-10-22,90110.81174214167,-0.04%
2020-10-23,90561.36580085236,0.50%
2020-10-26,87645.28982206492,-3.22%
2020-10-27,89082.67257514679,1.64%
2020-10-28,82080.77451074024,-7.86%
2020-10-29,85150.59547744194,3.74%
2020-10-30,80688.70427442397,-5.24%
2020-11-02,81156.69875921564,0.58%
2020-11-03,84013.41455554002,3.52%
2020-11-04,91423.39771933865,8.82%
2020-11-05,96104.27568256878,5.12%
2020-11-06,96315.70508907043,0.22%
2020-11-09,92154.86662922258,-4.32%
2020-11-10,88947.87727052564,-3.48%
2020-11-11,93057.26920042392,4.62%
2020-11-12,92033.63923921926,-1.10%
2020-11-13,93763.87165691658,1.88%
2020-11-16,94945.29643979373,1.26%
2020-11-17,94375.62466115497,-0.60%
2020-11-18,93073.24104083102,-1.38%
2020-11-19,94487.95430465166,1.52%
2020-11-20,93240.71330783026,-1.32%
2020-11-23,93240.71330783026,-0.00%
2020-11-24,95963.3421364189,2.92%
2020-11-25,97114.90224205592,1.20%
2020-11-27,98804.7015410677,1.74%
2020-11-30,98962.7890635334,0.16%
2020-12-01,101971.25785106482,3.04%
2020-12-02,101991.65210263502,0.02%
2020-12-03,102175.23707641977,0.18%
2020-12-04,103176.55439976869,0.98%
2020-12-07,104290.86118728618,1.08%
2020-12-08,104937.46452664735,0.62%
2020-12-09,100425.15355200152,-4.30%
2020-12-10,101027.70447331353,0.60%
2020-12-11,100603.38811452562,-0.42%
2020-12-14,102011.83554812898,1.40%
2020-12-15,104194.88882885895,2.14%
2020-12-16,105382.71056150795,1.14%
2020-12-17,106773.76234091987,1.32%
2020-12-18,106538.86006376985,-0.22%
2020-12-21,105729.1647272852,-0.76%
2020-12-22,106194.37305208526,0.44%
2020-12-23,105111.19044695399,-1.02%
2020-12-24,106078.21339906598,0.92%
2020-12-28,108220.99330972711,2.02%
2020-12-29,108307.57010437488,0.08%
2020-12-30,108329.23161839576,0.02%
2020-12-31,109044.20454707717,0.66%
2021-01-04,105772.87841066485,-3.00%
2021-01-05,107571.01734364615,1.70%
2021-01-06,104559.02885802406,-2.80%
2021-01-07,109807.89210669688,5.02%
2021-01-08,112618.97414462833,2.56%
2021-01-11,109127.78594614485,-3.10%
2021-01-12,108953.18148863102,-0.16%
2021-01-13,110325.99157538776,1.26%
2021-01-14,109046.21007311325,-1.16%
2021-01-15,107454.13540604581,-1.46%
2021-01-19,110677.75946822719,3.00%
2021-01-20,115791.07195565928,4.62%
2021-01-21,117690.04553573209,1.64%
2021-01-22,117007.44327162484,-0.58%
2021-01-25,119043.37278455112,1.74%
2021-01-26,119162.41615733565,0.10%
2021-01-27,112489.32085252485,-5.60%
2021-01-28,114019.17561611919,1.36%
2021-01-29,109253.17407536542,-4.18%
2021-02-01,114715.83277913369,5.00%
2021-02-02,118294.96676184265,3.12%
2021-02-03,117348.6070277479,-0.80%
2021-02-04,120118.03415360276,2.36%
2021-02-05,120886.78957218581,0.64%
2021-02-08,122506.6725524531,1.34%
2021-02-09,122359.66454539016,-0.12%
2021-02-10,121796.81008848136,-0.46%
2021-02-11,123209.65308550776,1.16%
2021-02-12,124515.67540821413,1.06%
2021-02-16,123893.09703117305,-0.50%
2021-02-17,122555.05158323637,-1.08%
2021-02-18,121452.05611898725,-0.90%
2021-02-19,120431.85884758776,-0.84%
2021-02-22,114097.14307220465,-5.26%
2021-02-23,113595.11564268696,-0.44%
2021-02-24,115435.35651609849,1.62%
2021-02-25,107216.35913215227,-7.12%
2021-02-26,108567.28525721739,1.26%
2021-03-01,114842.47434508456,5.78%
2021-03-02,110983.76720708972,-3.36%
2021-03-03,104591.10221596136,-5.76%
2021-03-04,100972.25007928911,-3.46%
2021-03-05,104284.13988188979,3.28%
2021-03-08,98193.94611278742,-5.84%
2021-03-09,106108.37816947809,8.06%
2021-03-10,105408.06287355954,-0.66%
2021-03-11,110383.32344119153,4.72%
2021-03-12,108418.50028393832,-1.78%
2021-03-15,110847.07469029854,2.24%
2021-03-16,112022.0536820157,1.06%
2021-03-17,112873.42128999902,0.76%
2021-03-18,105807.54511724508,-6.26%
2021-03-19,107098.39716767547,1.22%
2021-03-22,110761.16235080997,3.42%
2021-03-23,109587.09402989138,-1.06%
2021-03-24,105904.96767048704,-3.36%
2021-03-25,105608.43376100967,-0.28%
2021-03-26,108882.29520760097,3.10%
2021-03-29,108664.53061718577,-0.20%
2021-03-30,107512.68659264359,-1.06%
2021-03-31,110759.56972774143,3.02%
2021-04-01,114791.21806583121,3.64%
2021-04-05,119428.78327569079,4.04%
2021-04-06,119094.38268251884,-0.28%
2021-04-07,119761.31122554095,0.56%
2021-04-08,122252.3464990322,2.08%
2021-04-09,123792.72606491999,1.26%
2021-04-12,123322.31370587328,-0.38%
2021-04-13,126306.71369755542,2.42%
2021-04-14,122997.47779867947,-2.62%
2021-04-15,126957.99658379695,3.22%
2021-04-16,127237.30417628131,0.22%
2021-04-19,124794.3479360967,-1.92%
2021-04-20,123022.26819540413,-1.42%
2021-04-21,125261.27347656048,1.82%
2021-04-22,122154.79389434178,-2.48%
2021-04-23,125330.81853559468,2.60%
2021-04-26,126859.85452172894,1.22%
2021-04-27,125667.37188922468,-0.94%
2021-04-28,124611.7659653552,-0.84%
2021-04-29,125832.96127181569,0.98%
2021-04-30,123869.96707597536,-1.56%
2021-05-03,122779.91136570678,-0.88%
2021-05-04,118237.05464517562,-3.70%
2021-05-05,117527.63231730457,-0.60%
2021-05-06,119455.08548730836,1.64%
2021-05-07,121318.58482091037,1.56%
2021-05-10,114937.2272593305,-5.26%
2021-05-11,114799.3025866193,-0.12%
2021-05-12,108783.81913108045,-5.24%
2021-05-13,110589.63052865639,1.66%
2021-05-14,114017.90907504472,3.10%
2021-05-17,114017.90907504472,0.00%
2021-05-18,112376.05118436409,-1.44%
2021-05-19,112713.17933791717,0.30%
2021-05-20,117086.45069622835,3.88%
2021-05-21,115657.99599773437,-1.22%
2021-05-24,119613.49946085688,3.42%
2021-05-25,119900.57185956293,0.24%
2021-05-26,120691.91563383603,0.66%
2021-05-27,119895.34899065271,-0.66%
2021-05-28,120398.90945641344,0.42%
2021-06-01,119845.07447291394,-0.46%
2021-06-02,120228.57871122728,0.32%
2021-06-03,117655.68712680702,-2.14%
2021-06-04,121844.22958852137,3.56%
2021-06-07,122404.71304462856,0.46%
2021-06-08,122551.59870028212,0.12%
2021-06-09,122625.12965950229,0.06%
2021-06-10,125200.25738235182,2.10%
2021-06-11,125876.33877221652,0.54%
2021-06-14,128217.63867337974,1.86%
2021-06-15,126448.23525968709,-1.38%
2021-06-16,125588.38725992122,-0.68%
2021-06-17,128828.56765122719,2.58%
2021-06-18,126741.54485527732,-1.62%
2021-06-21,128313.14001148276,1.24%
2021-06-22,130725.42704369863,1.88%
2021-06-23,130803.86229992483,0.06%
2021-06-24,132478.15173736386,1.28%
2021-06-25,132107.21291249924,-0.28%
2021-06-28,135409.8932353117,2.50%
2021-06-29,136303.59853066475,0.66%
2021-06-30,135976.46989419116,-0.24%
2021-07-01,136085.2510701065,0.08%
2021-07-02,139215.21184471893,2.30%
2021-07-06,140328.93353947668,0.80%
2021-07-07,140777.986126803,0.32%
2021-07-08,139088.65029328136,-1.20%
2021-07-09,141063.70912744597,1.42%
2021-07-12,142051.15509133806,0.70%
2021-07-13,141994.33462930153,-0.04%
2021-07-14,142477.11536704117,0.34%
2021-07-15,140453.9403288292,-1.42%
2021-07-16,138290.94964776523,-1.54%
2021-07-19,135801.71255410544,-1.80%
2021-07-20,139142.43468293644,2.46%
2021-07-21,141313.05666399025,1.56%
2021-07-22,143178.38901195495,1.32%
2021-07-23,146471.4919592299,2.30%
2021-07-26,146735.14064475652,0.18%
2021-07-27,143448.273494314,-2.24%
2021-07-28,144624.54933696738,0.82%
2021-07-29,145203.04753431524,0.40%
2021-07-30,143489.65157341032,-1.18%
2021-08-02,143547.04743403968,0.04%
2021-08-03,145413.15905068218,1.30%
2021-08-04,145849.39852783422,0.30%
2021-08-05,147745.44070869606,1.30%
2021-08-06,146327.08447789255,-0.96%
2021-08-09,146795.33114822183,0.32%
2021-08-10,145239.30063805066,-1.06%
2021-08-11,144745.48701588128,-0.34%
2021-08-12,145932.4000094115,0.82%
2021-08-13,146866.36736947173,0.64%
2021-08-16,146954.4871898934,0.06%
2021-08-17,144279.91552303734,-1.82%
2021-08-18,141480.88516189042,-1.94%
2021-08-19,142923.9901905417,1.02%
2021-08-20,145953.9787825812,2.12%
2021-08-23,150215.83496303254,2.92%
2021-08-24,151087.08680581814,0.58%
2021-08-25,151298.6087273463,0.14%
2021-08-26,149513.2851443636,-1.18%
2021-08-27,152533.45350427972,2.02%
2021-08-30,155950.2028627756,2.24%
2021-08-31,155513.54229475983,-0.28%
2021-09-01,156104.49375547993,0.38%
2021-09-02,155948.38926172446,-0.10%
2021-09-03,156915.26927514715,0.62%
2021-09-07,157386.01508297256,0.30%
2021-09-08,156284.31297739176,-0.70%
2021-09-09,155096.5521987636,-0.76%
2021-09-10,152708.06529490263,-1.54%
2021-09-13,152585.8988426667,-0.08%
2021-09-14,151578.8319103051,-0.66%
2021-09-15,153943.46168810586,1.56%
2021-09-16,154189.77122680683,0.16%
2021-09-17,150550.8926258542,-2.36%
2021-09-20,144227.75513556832,-4.20%
2021-09-21,144516.21064583946,0.20%
2021-09-22,147377.63161662707,1.98%
2021-09-23,150089.380038373,1.84%
2021-09-24,150359.54092244207,0.18%
2021-09-27,147923.7163594985,-1.62%
2021-09-28,139462.47978373518,-5.72%
2021-09-29,139127.7698322542,-0.24%
2021-09-30,137931.2710116968,-0.86%
2021-10-01,139862.30880586058,1.40%
2021-10-04,133820.2570654474,-4.32%
2021-10-05,137567.22426327993,2.80%
2021-10-06,139300.57128899725,1.26%
2021-10-07,141752.2613436836,1.76%
2021-10-08,140306.38827797805,-1.02%
2021-10-11,138285.97628677517,-1.44%
2021-10-12,137317.97445276775,-0.70%
2021-10-13,139432.6712593404,1.54%
2021-10-14,144675.3396986916,3.76%
2021-10-15,146498.2489788951,1.26%
2021-10-18,149486.81325806456,2.04%
2021-10-19,151639.4233689807,1.44%
2021-10-20,151214.83298354756,-0.28%
2021-10-21,153210.8687789304,1.32%
2021-10-22,150544.999662177,-1.74%
2021-10-25,153676.33565515027,2.08%
2021-10-26,154567.65840195015,0.58%
2021-10-27,155340.49669395987,0.50%
2021-10-28,158913.32811792093,2.30%
2021-10-29,160375.33073660583,0.92%
2021-11-01,161497.95805176205,0.70%
2021-11-02,162854.54089939684,0.84%
2021-11-03,166372.19898282381,2.16%
2021-11-04,170531.5039573944,2.50%
2021-11-05,170804.35436372622,0.16%
2021-11-08,170326.10217150778,-0.28%
2021-11-09,167907.47152067238,-1.42%
2021-11-10,163071.73634087702,-2.88%
2021-11-11,164017.55241165412,0.58%
2021-11-12,167429.1175018165,2.08%
2021-11-15,167194.71673731398,-0.14%
2021-11-16,169702.63748837367,1.50%
2021-11-17,169668.696960876,-0.02%
2021-11-18,173299.60707583875,2.14%
2021-11-19,175205.90275367297,1.10%
2021-11-22,171141.12580978774,-2.32%
2021-11-23,169600.85567749964,-0.90%
2021-11-24,170855.90200951314,0.74%
2021-11-26,163714.1253055155,-4.18%
2021-11-29,171343.20354475253,4.66%
2021-11-30,165825.9523906115,-3.22%
2021-12-01,160519.52191411192,-3.20%
2021-12-02,162798.89912529232,1.42%
2021-12-03,157133.49743573216,-3.48%
2021-12-06,159804.7668921396,1.70%
2021-12-07,169488.93576580327,6.06%
2021-12-08,170912.642826236,0.84%
2021-12-09,165819.44607001415,-2.98%
2021-12-10,169566.96555119645,2.26%
2021-12-13,164378.21640532985,-3.06%
2021-12-14,160959.14950409898,-2.08%
2021-12-15,168524.22953079164,4.70%
2021-12-16,159727.2647492843,-5.22%
2021-12-17,158481.3920842399,-0.78%
2021-12-20,154994.80145838662,-2.20%
2021-12-21,162093.56336518074,4.58%
2021-12-22,166016.2275986181,2.42%
2021-12-23,168639.28399467628,1.58%
2021-12-27,174002.013225707,3.18%
2021-12-28,172331.5938987402,-0.96%
2021-12-29,172366.06021751993,0.02%
2021-12-30,171056.07815986677,-0.76%
2021-12-31,168798.13792815653,-1.32%
2022-01-03,172545.4565901616,2.22%
2022-01-04,167886.72926222722,-2.70%
2022-01-05,157410.59735626425,-6.24%
2022-01-06,157284.66887837922,-0.08%
2022-01-07,153824.40616305487,-2.20%
2022-01-10,154255.1145003114,0.28%
2022-01-11,158790.21486662058,2.94%
2022-01-12,159997.0204996069,0.76%
2022-01-13,151773.1736459271,-5.14%
2022-01-14,154049.771250616,1.50%
2022-01-18,146131.61300833433,-5.14%
2022-01-19,143004.39648995598,-2.14%
2022-01-20,139171.87866402516,-2.68%
2022-01-21,131517.42533750378,-5.50%
2022-01-24,132806.2961058113,0.98%
2022-01-25,126219.10381896308,-4.96%
2022-01-26,126648.24877194756,0.34%
2022-01-27,123608.69080142082,-2.40%
2022-01-28,131569.09048903233,6.44%
2022-01-31,140226.33664321067,6.58%
2022-02-01,141909.0526829292,1.20%
2022-02-02,144179.59752585608,1.60%
2022-02-03,132010.83949467383,-8.44%
2022-02-04,135522.32782523215,2.66%
2022-02-07,133245.55271776824,-1.68%
2022-02-08,136470.09509353823,2.42%
2022-02-09,142201.83908746683,4.20%
2022-02-10,135575.23338599087,-4.66%
2022-02-11,127250.91405609103,-6.14%
2022-02-14,127505.41588420322,0.20%
2022-02-15,133804.18342888288,4.94%
2022-02-16,133483.05338865356,-0.24%
2022-02-17,125580.85662804527,-5.92%
2022-02-18,122717.61309692582,-2.28%
2022-02-22,120287.80435760668,-1.98%
2022-02-23,114032.83853101113,-5.20%
2022-02-24,121878.2978219447,6.88%
2022-02-25,125607.7737352962,3.06%
2022-02-28,126461.90659669621,0.68%
2022-03-01,122339.24844164391,-3.26%
2022-03-02,126498.78288865981,3.40%
2022-03-03,122805.01842831094,-2.92%
2022-03-04,119341.91690863257,-2.82%
2022-03-07,110391.27314048514,-7.50%
2022-03-08,109530.22120998935,-0.78%
2022-03-09,117372.5850486246,7.16%
2022-03-10,114790.38817755487,-2.20%
2022-03-11,109900.31764119102,-4.26%
2022-03-14,105680.14544376929,-3.84%
2022-03-15,112359.1306358155,6.32%
2022-03-16,120673.70630286584,7.40%
2022-03-17,123473.33628909235,2.32%
2022-03-18,128757.9950822655,4.28%
2022-03-21,127959.69551275545,-0.62%
2022-03-22,132924.53169865036,3.88%
2022-03-23,129176.05990474841,-2.82%
2022-03-24,134859.80654055736,4.40%
2022-03-25,134644.03085009247,-0.16%
2022-03-28,138898.78222495542,3.16%
2022-03-29,143565.7813077139,3.36%
2022-03-30,140407.3341189442,-2.20%
2022-03-31,136054.70676125694,-3.10%
2022-04-01,136462.8708815407,0.30%
2022-04-04,141948.67829097863,4.02%
2022-04-05,135589.37750354278,-4.48%
2022-04-06,129704.79851988902,-4.34%
2022-04-07,130301.44059308051,0.46%
2022-04-08,126626.93996835564,-2.82%
2022-04-11,120675.47378984292,-4.70%
2022-04-12,119806.61037855606,-0.72%
2022-04-13,124574.9134716226,3.98%
2022-04-14,118894.29741731661,-4.56%
2022-04-18,119203.42259060164,0.26%
2022-04-19,124329.1697619975,4.30%
2022-04-20,120624.16050308997,-2.98%
2022-04-21,115823.31891506698,-3.98%
2022-04-22,109684.68301256842,-5.30%
2022-04-25,112580.35864410023,2.64%
2022-04-26,103866.63888504686,-7.74%
2022-04-27,103762.77224616183,-0.10%
2022-04-28,110984.66119449468,6.96%
2022-04-29,101062.63248370685,-8.94%
2022-05-02,104539.18704114636,3.44%
2022-05-03,104769.17325263689,0.22%
2022-05-04,111914.43086846672,6.82%
2022-05-05,100588.69046457788,-10.12%
2022-05-06,98134.32641724219,-2.44%
2022-05-09,90322.83403442972,-7.96%
2022-05-10,92671.22771932489,2.60%
2022-05-11,86999.7485829022,-6.12%
2022-05-12,86686.54948800376,-0.36%
2022-05-13,93101.35415011604,7.40%
2022-05-16,90941.40273383334,-2.32%
2022-05-17,95706.73223708621,5.24%
2022-05-18,86021.2109346931,-10.12%
2022-05-19,85264.2242784678,-0.88%
2022-05-20,84684.42755337422,-0.68%
2022-05-23,87529.8243191676,3.36%
2022-05-24,83678.51204912423,-4.40%
2022-05-25,86155.39600577831,2.96%
2022-05-26,90962.86710290075,5.58%
2022-05-27,96966.4163316922,6.60%
2022-05-31,96365.22455043571,-0.62%
2022-06-01,94939.01922708926,-1.48%
2022-06-02,100160.66528457917,5.50%
2022-06-03,94812.08575838264,-5.34%
2022-06-06,95589.54486160137,0.82%
2022-06-07,97291.03876013789,1.78%
2022-06-08,95812.2149709838,-1.52%
2022-06-09,90561.7055905739,-5.48%
2022-06-10,84113.71215252503,-7.12%
2022-06-13,76375.25063449272,-9.20%
2022-06-14,76696.02668715759,0.42%
2022-06-15,80515.48881617804,4.98%
2022-06-16,74042.04351535732,-8.04%
2022-06-17,75878.28619453817,2.48%
2022-06-21,79657.02484702619,4.98%
2022-06-22,79402.12236751571,-0.32%
2022-06-23,81736.54476512068,2.94%
2022-06-24,87441.7555897261,6.98%
2022-06-27,86025.19914917255,-1.62%
2022-06-28,80708.84184175369,-6.18%
2022-06-29,80999.393672384,0.36%
2022-06-30,78844.8098006986,-2.66%
2022-07-01,79964.40609986852,1.42%
2022-07-05,82651.2101448241,3.36%
2022-07-06,83676.08515061991,1.24%
2022-07-07,87290.89202912668,4.32%
2022-07-08,87535.30652680823,0.28%
2022-07-11,83701.26010093403,-4.38%
2022-07-12,82077.45565497591,-1.94%
2022-07-13,81847.63877914198,-0.28%
2022-07-14,82404.20272284014,0.68%
2022-07-15,85420.1965424961,3.66%
2022-07-18,83899.71704403966,-1.78%
2022-07-19,89151.83933099655,6.26%
2022-07-20,91915.54635025743,3.10%
2022-07-21,94562.71408514483,2.88%
2022-07-22,91215.19400653071,-3.54%
2022-07-25,90211.82687245887,-1.10%
2022-07-26,86675.52325905848,-3.92%
2022-07-27,94060.27784073025,8.52%
2022-07-28,95790.9869529997,1.84%
2022-07-29,99258.62068069828,3.62%
2022-08-01,99139.51033588145,-0.12%
2022-08-02,98544.67327386617,-0.60%
2022-08-03,103925.21243461926,5.46%
2022-08-04,104839.7543040439,0.88%
2022-08-05,103204.25413690082,-1.56%
2022-08-08,102440.54265628777,-0.74%
2022-08-09,100084.41017519314,-2.30%
2022-08-10,105789.22155517915,5.70%
2022-08-11,104413.96167496181,-1.30%
2022-08-12,108715.81689597023,4.12%
2022-08-15,110346.55414940977,1.50%
2022-08-16,109838.96000032248,-0.46%
2022-08-17,107180.85716831467,-2.42%
2022-08-18,107738.19762558992,0.52%
2022-08-19,103536.40791819191,-3.90%
2022-08-22,98028.2710169441,-5.32%
2022-08-23,97891.03143752037,-0.14%
2022-08-24,98439.22121357049,0.56%
2022-08-25,101884.59395604544,3.50%
2022-08-26,93530.05725164972,-8.20%
2022-08-29,91734.28015241804,-1.92%
2022-08-30,89661.0854209734,-2.26%
2022-08-31,88638.9490471743,-1.14%
2022-09-01,88674.40462679317,0.04%
2022-09-02,86120.58177354152,-2.88%
2022-09-06,84880.44539600253,-1.44%
2022-09-07,88394.49583539704,4.14%
2022-09-08,89278.44079375101,1.00%
2022-09-09,93153.12512419981,4.34%
2022-09-12,95388.80012718061,2.40%
2022-09-13,84819.72107308901,-11.08%
2022-09-14,86244.6923871169,1.68%
2022-09-15,83295.1239074775,-3.42%
2022-09-16,82378.87754449523,-1.10%
2022-09-19,83647.51225868046,1.54%
2022-09-20,82225.5045502829,-1.70%
2022-09-21,79265.38638647272,-3.60%
2022-09-22,77410.57634502926,-2.34%
2022-09-23,74840.54521037429,-3.32%
2022-09-26,74077.17164922848,-1.02%
2022-09-27,74314.21859850602,0.32%
2022-09-28,77242.19881128716,3.94%
2022-09-29,72823.94503928153,-5.72%
2022-09-30,70304.2365409224,-3.46%
2022-10-03,73622.59650565393,4.72%
2022-10-04,78246.095566209,6.28%
2022-10-05,78120.90181330306,-0.16%
2022-10-06,76933.46410574086,-1.52%
2022-10-07,70963.42729113536,-7.76%
2022-10-10,69515.7733743962,-2.04%
2022-10-11,67791.78219471117,-2.48%
2022-10-12,67723.99041251646,-0.10%
2022-10-13,70839.29397149222,4.60%
