NASDAQ100,LEVERAGE 3.0x,1986-2025
Date,Close-Price,Change (%)
2014-06-10,4761.071956275675,0.39%
2014-06-11,4749.645383580613,-0.24%
2014-06-12,4621.404958223937,-2.70%
2014-06-13,4664.38402433542,0.93%
2014-06-16,4681.175806823027,0.36%
2014-06-17,4686.793217791215,0.12%
2014-06-18,4773.967571642132,1.86%
2014-06-19,4759.645668927205,-0.30%
2014-06-20,4766.7851374305965,0.15%
2014-06-23,4776.795386219201,0.21%
2014-06-24,4755.299806981215,-0.45%
2014-06-25,4859.440872754103,2.19%
2014-06-26,4857.983040492277,-0.03%
2014-06-27,4925.02320645107,1.38%
2014-06-30,4944.230796956229,0.39%
2014-07-01,5117.773297929392,3.51%
2014-07-02,5137.732613791317,0.39%
2014-07-03,5231.753120623698,1.83%
2014-07-07,5183.097816601898,-0.93%
2014-07-08,4998.06122454921,-3.57%
2014-07-09,5110.517602101568,2.25%
2014-07-10,5059.923477840762,-0.99%
2014-07-11,5155.556031571951,1.89%
2014-07-14,5254.542707378133,1.92%
2014-07-15,5194.640920514023,-1.14%
2014-07-16,5266.326965217117,1.38%
2014-07-17,5048.301028857128,-4.14%
2014-07-18,5290.61947824227,4.80%
2014-07-21,5266.81169059018,-0.45%
2014-07-22,5377.414736092573,2.10%
2014-07-23,5477.4346501838945,1.86%
2014-07-24,5464.288807023453,-0.24%
2014-07-25,5390.520908128637,-1.35%
2014-07-28,5398.60668949083,0.15%
2014-07-29,5364.595467347038,-0.63%
2014-07-30,5433.798748875814,1.29%
2014-07-31,5091.469427696638,-6.30%
2014-08-01,5041.0638803624415,-0.99%
2014-08-04,5154.487817670596,2.25%
2014-08-05,5019.955685629394,-2.61%
2014-08-06,5016.943712218016,-0.06%
2014-08-07,4953.73022144407,-1.26%
2014-08-08,5069.6475086258615,2.34%
2014-08-11,5157.859375275952,1.74%
2014-08-12,5137.743723712375,-0.39%
2014-08-13,5311.913235946225,3.39%
2014-08-14,5391.591934485417,1.50%
2014-08-15,5465.995903181316,1.38%
2014-08-18,5602.09920117053,2.49%
2014-08-19,5684.450059427737,1.47%
2014-08-20,5686.155394445565,0.03%
2014-08-21,5713.448940338903,0.48%
2014-08-22,5737.445425888327,0.42%
2014-08-25,5799.40983648792,1.08%
2014-08-26,5816.808065997383,0.30%
2014-08-27,5823.78823567658,0.12%
2014-08-28,5794.08691567463,-0.51%
2014-08-29,5863.6159586627255,1.20%
2014-09-02,5919.906671865888,0.96%
2014-09-03,5811.572379770742,-1.83%
2014-09-04,5790.650719203568,-0.36%
2014-09-05,5893.145236933471,1.77%
2014-09-08,5917.896446928592,0.42%
2014-09-09,5772.316194334149,-2.46%
2014-09-10,5912.5834778564695,2.43%
2014-09-11,5901.940827596328,-0.18%
2014-09-12,5801.017639444431,-1.71%
2014-09-15,5632.208026136597,-2.91%
2014-09-16,5789.346630065808,2.79%
2014-09-17,5815.398689901104,0.45%
2014-09-18,5941.011301602968,2.16%
2014-09-19,5928.535177869602,-0.21%
2014-09-22,5759.571925300319,-2.85%
2014-09-23,5718.103007438157,-0.72%
2014-09-24,5898.223252172459,3.15%
2014-09-25,5524.865720309942,-6.33%
2014-09-26,5715.473587660635,3.45%
2014-09-29,5688.039314439863,-0.48%
2014-09-30,5698.277785205855,0.18%
2014-10-01,5424.760451515974,-4.80%
2014-10-02,5429.642735922337,0.09%
2014-10-03,5599.047589283114,3.12%
2014-10-06,5553.695303809921,-0.81%
2014-10-07,5313.775666685332,-4.32%
2014-10-08,5645.3552682864965,6.24%
2014-10-09,5343.893296959997,-5.34%
2014-10-10,4946.307635666173,-7.44%
2014-10-13,4705.917084572798,-4.86%
2014-10-14,4714.387735325029,0.18%
2014-10-15,4623.871490806789,-1.92%
2014-10-16,4547.577611208477,-1.65%
2014-10-17,4729.025957895696,3.99%
2014-10-20,4931.90117148942,4.29%
2014-10-21,5319.548603568489,7.86%
2014-10-22,5231.776051609609,-1.65%
2014-10-23,5481.331769271387,4.77%
2014-10-24,5603.017334549212,2.22%
2014-10-27,5619.826386552859,0.30%
2014-10-28,5872.718573947737,4.50%
2014-10-29,5804.007766632549,-1.17%
2014-10-30,5847.5378248822935,0.75%
2014-10-31,6093.13441352735,4.20%
2014-11-03,6142.488802276922,0.81%
2014-11-04,6085.363656415747,-0.93%
2014-11-05,6072.584392737273,-0.21%
2014-11-06,6119.950551000625,0.78%
2014-11-07,6103.426684512923,-0.27%
2014-11-10,6171.1747207110175,1.11%
2014-11-11,6221.161235948776,0.81%
2014-11-12,6258.488203364469,0.60%
2014-11-13,6339.22270118787,1.29%
2014-11-14,6390.570405067492,0.81%
2014-11-17,6338.806784786446,-0.81%
2014-11-18,6466.216801160654,2.01%
2014-11-19,6376.983009304637,-1.38%
2014-11-20,6464.985374833041,1.38%
2014-11-21,6507.654278306938,0.66%
2014-11-24,6659.933388419321,2.34%
2014-11-25,6677.915208568053,0.27%
2014-11-26,6816.148053385411,2.07%
2014-11-28,6910.21089652213,1.38%
2014-12-01,6671.808620592116,-3.45%
2014-12-02,6755.8734092115765,1.26%
2014-12-03,6788.301601575791,0.48%
2014-12-04,6784.228620614846,-0.06%
2014-12-05,6782.193352028661,-0.03%
2014-12-08,6625.524685596799,-2.31%
2014-12-09,6701.0556670126025,1.14%
2014-12-10,6373.374044895687,-4.89%
2014-12-11,6470.886667782592,1.53%
2014-12-12,6255.406141745431,-3.33%
2014-12-15,6067.743957493069,-3.00%
2014-12-16,5771.031277971658,-4.89%
2014-12-17,6091.323513899086,5.55%
2014-12-18,6542.690586279008,7.41%
2014-12-19,6607.46322308317,0.99%
2014-12-22,6662.965914157068,0.84%
2014-12-23,6597.002551606914,-0.99%
2014-12-24,6614.814458496252,0.27%
2014-12-26,6757.694450799771,2.16%
2014-12-29,6751.612525794051,-0.09%
2014-12-30,6609.828662752376,-2.10%
2014-12-31,6395.670214079199,-3.24%
2015-01-02,6368.808399180066,-0.42%
2015-01-05,6055.463025940407,-4.92%
2015-01-06,5837.466357006552,-3.60%
2015-01-07,6047.615145858788,3.60%
2015-01-08,6399.58634734777,5.82%
2015-01-09,6276.714289478693,-1.92%
2015-01-12,6082.763817933801,-3.09%
2015-01-13,6066.34035562538,-0.27%
2015-01-14,5977.165152397686,-1.47%
2015-01-15,5733.296814179861,-4.08%
2015-01-16,5953.4554118443675,3.84%
2015-01-20,6078.477975493099,2.10%
2015-01-21,6169.6551451254945,1.50%
2015-01-22,6515.772798767035,5.61%
2015-01-23,6550.957971880378,0.54%
2015-01-26,6539.166247530993,-0.18%
2015-01-27,6033.034779972094,-7.74%
2015-01-28,5924.440153932596,-1.80%
2015-01-29,6100.396026504395,2.97%
2015-01-30,5955.816640676241,-2.37%
2015-02-02,6129.130904919919,2.91%
2015-02-03,6307.488614253088,2.91%
2015-02-04,6271.535929151845,-0.57%
2015-02-05,6427.697173787726,2.49%
2015-02-06,6302.357078898865,-1.95%
2015-02-09,6245.635865188776,-0.90%
2015-02-10,6534.184242160497,4.62%
2015-02-11,6604.75343197583,1.08%
2015-02-12,6842.524555526959,3.60%
2015-02-13,7012.90341695958,2.49%
2015-02-17,7019.215030034843,0.09%
2015-02-18,7046.589968651979,0.39%
2015-02-19,7148.060864200567,1.44%
2015-02-20,7300.31456060804,2.13%
2015-02-23,7330.975881762593,0.42%
2015-02-24,7337.573760056179,0.09%
2015-02-25,7286.944501111791,-0.69%
2015-02-26,7394.062585278134,1.47%
2015-02-27,7287.5880840501295,-1.44%
2015-03-02,7495.284344445558,2.85%
2015-03-03,7373.86073806554,-1.62%
2015-03-04,7307.49599142295,-0.90%
2015-03-05,7340.379723384353,0.45%
2015-03-06,7078.328167259532,-3.57%
2015-03-09,7144.156619215047,0.93%
2015-03-10,6736.93969191979,-5.70%
2015-03-11,6625.7801870031135,-1.65%
2015-03-12,6768.897039042381,2.16%
2015-03-13,6669.394252568458,-1.47%
2015-03-16,6927.499810142857,3.87%
2015-03-17,6952.438809459372,0.36%
2015-03-18,7175.612095243018,3.21%
2015-03-19,7197.138931528747,0.30%
2015-03-20,7352.597132449769,2.16%
2015-03-23,7288.629537397455,-0.87%
2015-03-24,7216.472104977221,-0.99%
2015-03-25,6718.535529733793,-6.90%
2015-03-26,6654.037588648348,-0.96%
2015-03-27,6735.882250988722,1.23%
2015-03-30,6968.270188647833,3.45%
2015-03-31,6734.136310309265,-3.36%
2015-04-01,6629.083783868441,-1.56%
2015-04-02,6650.959760355207,0.33%
2015-04-06,6812.578082531839,2.43%
2015-04-07,6779.877707735686,-0.48%
2015-04-08,6928.357029535098,2.19%
2015-04-09,7061.3814845021725,1.92%
2015-04-10,7148.236476761549,1.23%
2015-04-13,7086.046819413723,-0.87%
2015-04-14,7030.775654222296,-0.78%
2015-04-15,7159.438848694564,1.83%
2015-04-16,7131.517037184654,-0.39%
2015-04-17,6806.319860289034,-4.56%
2015-04-20,7114.646149960126,4.53%
2015-04-21,7204.290691449623,1.26%
2015-04-22,7325.322775065976,1.68%
2015-04-23,7404.436261036688,1.08%
2015-04-24,7699.873267852052,3.99%
2015-04-27,7639.814256362805,-0.78%
2015-04-28,7589.39148227081,-0.66%
2015-04-29,7452.782435589936,-1.80%
2015-04-30,7083.8697050282335,-4.95%
2015-05-01,7396.268359019979,4.41%
2015-05-04,7414.0194030816265,0.24%
2015-05-05,7051.473854270936,-4.89%
2015-05-06,6909.73922980009,-2.01%
2015-05-07,7013.38531824709,1.50%
2015-05-08,7286.907345658727,3.90%
2015-05-11,7188.534096492334,-1.35%
2015-05-12,7100.115127105479,-1.23%
2015-05-13,7127.80557610119,0.39%
2015-05-14,7459.248535389896,4.65%
2015-05-15,7454.772986268661,-0.06%
2015-05-18,7548.703125895646,1.26%
2015-05-19,7503.410907140272,-0.60%
2015-05-20,7512.415000228841,0.12%
2015-05-21,7634.116123232548,1.62%
2015-05-22,7622.664949047699,-0.15%
2015-05-26,7348.249010881982,-3.60%
2015-05-27,7707.578387514111,4.89%
2015-05-28,7654.396096640263,-0.69%
2015-05-29,7516.616966900738,-1.80%
2015-06-01,7584.266519602844,0.90%
2015-06-02,7518.283400882298,-0.87%
2015-06-03,7572.415041368652,0.72%
2015-06-04,7406.579151962678,-2.19%
2015-06-05,7357.695729559724,-0.66%
2015-06-08,7132.550240235197,-3.06%
2015-06-09,7113.2923545865615,-0.27%
2015-06-10,7392.844744121812,3.93%
2015-06-11,7408.369718084468,0.21%
2015-06-12,7237.236377596717,-2.31%
2015-06-15,7135.191344672603,-1.41%
2015-06-16,7246.500329649496,1.56%
2015-06-17,7309.544882517446,0.87%
2015-06-18,7618.738631047934,4.23%
2015-06-19,7525.0281458860445,-1.23%
2015-06-22,7678.53872006212,2.04%
2015-06-23,7701.574336222306,0.30%
2015-06-24,7579.119304276371,-1.59%
2015-06-25,7526.823381076863,-0.69%
2015-06-26,7377.792278131541,-1.98%
2015-06-29,6862.084597890146,-6.99%
2015-06-30,6942.370987685461,1.17%
2015-07-01,7096.491623612078,2.22%
2015-07-02,7115.65215099583,0.27%
2015-07-06,7045.207194700972,-0.99%
2015-07-07,7095.93268650282,0.72%
2015-07-08,6723.396220461422,-5.25%
2015-07-09,6725.41323932756,0.03%
2015-07-10,7042.180202899888,4.71%
2015-07-13,7397.106085126043,5.04%
2015-07-14,7541.349653786001,1.95%
2015-07-15,7566.236107643495,0.33%
2015-07-16,7899.907119990574,4.41%
2015-07-17,8243.553079710164,4.35%
2015-07-20,8340.002650742774,1.17%
2015-07-21,8312.480641995322,-0.33%
2015-07-22,8040.662525002075,-3.27%
2015-07-23,7934.525779672048,-1.32%
2015-07-24,7698.870364015788,-2.97%
2015-07-27,7504.858830842591,-2.52%
2015-07-28,7709.741476924594,2.73%
2015-07-29,7818.448831749231,1.41%
2015-07-30,7905.233613781649,1.11%
2015-07-31,7855.430642014825,-0.63%
2015-08-03,7813.011316547945,-0.54%
2015-08-04,7747.382021488943,-0.84%
2015-08-05,7924.02233157889,2.28%
2015-08-06,7543.669259663103,-4.80%
2015-08-07,7500.670344883023,-0.57%
2015-08-10,7763.943873988416,3.51%
2015-08-11,7463.479246065065,-3.87%
2015-08-12,7532.889603053471,0.93%
2015-08-13,7487.69226543515,-0.60%
2015-08-14,7543.849957425914,0.75%
2015-08-17,7722.639201416909,2.37%
2015-08-18,7599.84923811438,-1.59%
2015-08-19,7442.532358885412,-2.07%
2015-08-20,6819.592400446702,-8.37%
2015-08-21,5943.956736229346,-12.84%
2015-08-24,5269.912042340938,-11.34%
2015-08-25,5182.9584936423125,-1.65%
2015-08-26,5969.731592977215,15.18%
2015-08-27,6415.670542972613,7.47%
2015-08-28,6434.917554601529,0.30%
2015-08-31,6191.677671037592,-3.78%
2015-09-01,5617.709150932407,-9.27%
2015-09-02,6079.484843139051,8.22%
2015-09-03,5986.468725039023,-1.53%
2015-09-04,5774.547732172642,-3.54%
2015-09-08,6266.539198953751,8.52%
2015-09-09,6048.463634830161,-3.48%
2015-09-10,6231.732082965515,3.03%
2015-09-11,6349.511819333562,1.89%
2015-09-14,6286.65165232216,-0.99%
2015-09-15,6512.971111805758,3.60%
2015-09-16,6618.481243817011,1.62%
2015-09-17,6624.437876936446,0.09%
2015-09-18,6348.1988174681965,-4.17%
2015-09-21,6401.523687534929,0.84%
2015-09-22,6126.8983213396805,-4.29%
2015-09-23,6125.060251843279,-0.03%
2015-09-24,6071.772227652242,-0.87%
2015-09-25,5916.94203584711,-2.55%
2015-09-28,5407.493326560674,-8.61%
2015-09-29,5328.003174660232,-1.47%
2015-09-30,5710.021002283371,7.17%
2015-10-01,5757.985178702551,0.84%
2015-10-02,6065.461587245267,5.34%
2015-10-05,6338.407358671304,4.50%
2015-10-06,6230.020592838025,-1.71%
2015-10-07,6345.898975864811,1.86%
2015-10-08,6420.14599388243,1.17%
2015-10-09,6508.744008598008,1.38%
2015-10-12,6565.37008147281,0.87%
2015-10-13,6431.436531810765,-2.04%
2015-10-14,6404.42449837716,-0.42%
2015-10-15,6719.522183697315,4.92%
2015-10-16,6812.251589832338,1.38%
2015-10-19,6920.566390110673,1.59%
2015-10-20,6808.45321459088,-1.62%
2015-10-21,6694.071200585753,-1.68%
2015-10-22,7101.740136701425,6.09%
2015-10-23,7672.72004369222,8.04%
2015-10-26,7707.247283888835,0.45%
2015-10-27,7748.866419221836,0.54%
2015-10-28,7946.462512911993,2.55%
2015-10-29,7905.935554096142,-0.51%
2015-10-30,7794.461862783387,-1.41%
2015-11-02,8072.724151284754,3.57%
2015-11-03,8150.222303137088,0.96%
2015-11-04,8142.887103064264,-0.09%
2015-11-05,8067.158253005767,-0.93%
2015-11-06,8088.939580288882,0.27%
2015-11-09,7822.004574139349,-3.30%
2015-11-10,7751.606532972094,-0.90%
2015-11-11,7728.3517133731775,-0.30%
2015-11-12,7487.2271399159345,-3.12%
2015-11-13,7062.701361082702,-5.67%
2015-11-16,7361.4536286565,4.23%
2015-11-17,7363.662064745096,0.03%
2015-11-18,7787.808999674415,5.76%
2015-11-19,7797.154370474024,0.12%
2015-11-20,7953.877173320552,2.01%
2015-11-23,7894.223094520648,-0.75%
2015-11-24,7865.803891380374,-0.36%
2015-11-25,7882.322079552273,0.21%
2015-11-27,7920.157225534123,0.48%
2015-11-30,7839.371621833676,-1.02%
2015-12-01,8100.422696840738,3.33%
2015-12-02,7947.324707870448,-1.89%
2015-12-03,7542.011147769055,-5.10%
2015-12-04,8078.248140375435,7.11%
2015-12-07,7961.921367154028,-1.44%
2015-12-08,7966.69851997432,0.06%
2015-12-09,7596.2470387955145,-4.65%
2015-12-10,7698.796373819255,1.35%
2015-12-11,7174.508340762163,-6.81%
2015-12-14,7329.477720922627,2.16%
2015-12-15,7459.209476582958,1.77%
2015-12-16,7785.922851657292,4.38%
2015-12-17,7454.242538176692,-4.26%
2015-12-18,7049.477168353697,-5.43%
2015-12-21,7263.076326554814,3.03%
2015-12-22,7400.3484691266995,1.89%
2015-12-23,7571.2965187635255,2.31%
2015-12-24,7562.21096294101,-0.12%
2015-12-28,7555.404973074363,-0.09%
2015-12-29,7897.66481835463,4.53%
2015-12-30,7701.0129643776,-2.49%
2015-12-31,7409.914674324126,-3.78%
2016-01-04,6947.535998646301,-6.24%
2016-01-05,6885.008174658484,-0.90%
2016-01-06,6699.112953942705,-2.70%
2016-01-07,6074.085715339851,-9.33%
2016-01-08,5926.485432457092,-2.43%
2016-01-11,5979.8238013492055,0.90%
2016-01-12,6189.7156167765625,3.51%
2016-01-13,5543.509306385089,-10.44%
2016-01-14,5901.065656646927,6.45%
2016-01-15,5354.036870275757,-9.27%
2016-01-19,5376.523825130915,0.42%
2016-01-20,5334.586939294893,-0.78%
2016-01-21,5358.59258052172,0.45%
2016-01-22,5813.537090608014,8.49%
2016-01-25,5555.416043785019,-4.44%
2016-01-26,5703.745652154078,2.67%
2016-01-27,5279.3869756338145,-7.44%
2016-01-28,5499.537412517745,4.17%
2016-01-29,5865.806604191427,6.66%
2016-02-01,5895.722217872804,0.51%
2016-02-02,5510.141984823923,-6.54%
2016-02-03,5427.489855051564,-1.50%
2016-02-04,5411.207385486409,-0.30%
2016-02-05,4852.770783304212,-10.32%
2016-02-08,4621.293616940601,-4.77%
2016-02-09,4576.929198217971,-0.96%
2016-02-10,4641.463899912845,1.41%
2016-02-11,4627.539508213106,-0.30%
2016-02-12,4827.449214967912,4.32%
2016-02-16,5134.474985039871,6.36%
2016-02-17,5490.294101503134,6.93%
2016-02-18,5304.1731314621775,-3.39%
2016-02-19,5351.910689645337,0.90%
2016-02-22,5610.407975955207,4.83%
2016-02-23,5337.742148323784,-4.86%
2016-02-24,5485.063831617521,2.76%
2016-02-25,5643.033669968105,2.88%
2016-02-26,5621.025838655229,-0.39%
2016-02-29,5484.434910775906,-2.43%
2016-03-01,6002.71400984423,9.45%
2016-03-02,6006.315638250136,0.06%
2016-03-03,5970.277744420635,-0.60%
2016-03-04,5982.815327683918,0.21%
2016-03-07,5876.919496383913,-1.77%
2016-03-08,5721.768821679378,-2.64%
2016-03-09,5833.343313702126,1.95%
2016-03-10,5807.093268790466,-0.45%
2016-03-11,6111.965665401965,5.25%
2016-03-14,6135.802331497033,0.39%
2016-03-15,6133.961590797584,-0.03%
2016-03-16,6290.377611362923,2.55%
2016-03-17,6273.393591812242,-0.27%
2016-03-18,6318.562025673291,0.72%
2016-03-21,6388.698064158265,1.11%
2016-03-22,6434.696690220205,0.72%
2016-03-23,6282.194378661986,-2.37%
2016-03-24,6295.3869868571755,0.21%
2016-03-28,6263.280513224204,-0.51%
2016-03-29,6560.160009551032,4.74%
2016-03-30,6662.4985057000285,1.56%
2016-03-31,6630.518512872668,-0.48%
2016-04-01,6845.3473126897425,3.24%
2016-04-04,6752.935123968431,-1.35%
2016-04-05,6568.579995084093,-2.73%
2016-04-06,6889.783556843705,4.89%
2016-04-07,6577.676361718685,-4.53%
2016-04-08,6575.70305881017,-0.03%
2016-04-11,6504.68546577502,-1.08%
2016-04-12,6668.60353951255,2.52%
2016-04-13,6930.679658615392,3.93%
2016-04-14,6930.679658615392,-0.00%
2016-04-15,6878.6995611757775,-0.75%
2016-04-18,6998.388933540236,1.74%
2016-04-19,6849.323249255829,-2.13%
2016-04-20,6863.706828079266,0.21%
2016-04-21,6865.76594012769,0.03%
2016-04-22,6562.985662168058,-4.41%
2016-04-25,6562.985662168058,-0.00%
2016-04-26,6470.447564331489,-1.41%
2016-04-27,6311.274554248935,-2.46%
2016-04-28,6085.962052662248,-3.57%
2016-04-29,5991.021044640717,-1.56%
2016-05-02,6156.373225472801,2.76%
2016-05-03,5988.304236417393,-2.73%
2016-05-04,5866.142829994479,-2.04%
2016-05-05,5855.583772900489,-0.18%
2016-05-06,5939.904179230256,1.44%
2016-05-09,5986.235431828252,0.78%
2016-05-10,6237.657319965039,4.20%
2016-05-11,6063.626680738014,-2.79%
2016-05-12,5987.224984560716,-1.26%
2016-05-13,5920.766787232092,-1.11%
2016-05-16,6142.795541753296,3.75%
2016-05-17,5899.540838299866,-3.96%
2016-05-18,5963.255879353504,1.08%
2016-05-19,5870.229087635589,-1.56%
2016-05-20,6063.946647527563,3.30%
2016-05-23,6031.201335630914,-0.54%
2016-05-24,6402.120217772215,6.15%
2016-05-25,6540.406014476095,2.16%
2016-05-26,6591.421181389009,0.78%
2016-05-27,6700.179630881928,1.65%
2016-05-31,6750.430978113543,0.75%
2016-06-01,6734.22994376607,-0.24%
2016-06-02,6784.736668344316,0.75%
2016-06-03,6687.036460320158,-1.44%
2016-06-06,6749.225899401136,0.93%
2016-06-07,6702.656240695268,-0.69%
2016-06-08,6736.839787522815,0.51%
2016-06-09,6700.460852670192,-0.54%
2016-06-10,6471.305091508872,-3.42%
2016-06-13,6304.345420147943,-2.58%
2016-06-14,6313.801938278165,0.15%
2016-06-15,6247.507017926245,-1.05%
2016-06-16,6309.357337403715,0.99%
2016-06-17,6095.470123665729,-3.39%
2016-06-20,6203.359944854613,1.77%
2016-06-21,6259.190184358304,0.90%
2016-06-22,6221.635043252154,-0.60%
2016-06-23,6486.676696094695,4.26%
2016-06-24,5694.653471501533,-12.21%
2016-06-27,5356.391055294342,-5.94%
2016-06-28,5698.66444372765,6.39%
2016-06-29,5994.425128357116,5.19%
2016-06-30,6212.022760516479,3.63%
2016-07-01,6295.885067783452,1.35%
2016-07-05,6182.559136563349,-1.80%
2016-07-06,6325.376252617962,2.31%
2016-07-07,6387.997477518879,0.99%
2016-07-08,6683.122960980251,4.62%
2016-07-11,6799.409300501308,1.74%
2016-07-12,6901.400440008827,1.50%
2016-07-13,6847.569516576758,-0.78%
2016-07-14,6985.2056638599515,2.01%
2016-07-15,6955.86780007174,-0.42%
2016-07-18,7091.50722217314,1.95%
2016-07-19,7014.91894417367,-1.08%
2016-07-20,7261.142599114165,3.51%
2016-07-21,7213.219057960011,-0.66%
2016-07-22,7301.941652372919,1.23%
2016-07-25,7301.941652372919,-0.00%
2016-07-26,7330.419224817173,0.39%
2016-07-27,7475.561525468554,1.98%
2016-07-28,7563.025595316536,1.17%
2016-07-29,7606.1348412098405,0.57%
2016-08-01,7731.636066089803,1.65%
2016-08-02,7553.035272963128,-2.31%
2016-08-03,7625.544411583574,0.96%
2016-08-04,7671.297678053076,0.60%
2016-08-05,7901.436608394669,3.00%
2016-08-08,7868.250574639412,-0.42%
2016-08-09,7922.541503604423,0.69%
2016-08-10,7860.745679876309,-0.78%
2016-08-11,7959.791075442749,1.26%
2016-08-12,7978.894574023811,0.24%
2016-08-15,8079.428645656511,1.26%
2016-08-16,7929.151272847301,-1.86%
2016-08-17,7969.5899443388225,0.51%
2016-08-18,7986.326083221934,0.21%
2016-08-19,7974.346594097102,-0.15%
2016-08-22,7986.308113988248,0.15%
2016-08-23,8036.621855106374,0.63%
2016-08-24,7860.619836479544,-2.19%
2016-08-25,7820.530675313498,-0.51%
2016-08-26,7860.415381757598,0.51%
2016-08-29,7895.787250975507,0.45%
2016-08-30,7822.356429541435,-0.93%
2016-08-31,7798.889360252811,-0.30%
2016-09-01,7862.060364070859,0.81%
2016-09-02,7935.177525456718,0.93%
2016-09-06,8087.532933945488,1.92%
2016-09-07,8099.664233346407,0.15%
2016-09-08,7958.73007568618,-1.74%
2016-09-09,7349.887224896187,-7.65%
2016-09-12,7742.371202705643,5.34%
2016-09-13,7537.9726029542135,-2.64%
2016-09-14,7648.78080021764,1.47%
2016-09-15,8006.743741667825,4.68%
2016-09-16,7997.135649177823,-0.12%
2016-09-19,7886.775177219169,-1.38%
2016-09-20,7931.7297957293185,0.57%
2016-09-21,8172.061208539917,3.03%
2016-09-22,8360.835822457188,2.31%
2016-09-23,8195.291273172536,-1.98%
2016-09-26,7983.852758324684,-2.58%
2016-09-27,8230.553808556917,3.09%
2016-09-28,8274.998799123125,0.54%
2016-09-29,8086.328826503117,-2.28%
2016-09-30,8273.123022395339,2.31%
2016-10-03,8225.966221167686,-0.57%
2016-10-04,8188.9493731724315,-0.45%
2016-10-05,8282.303396026598,1.14%
2016-10-06,8262.425867876134,-0.24%
2016-10-07,8215.33004042924,-0.57%
2016-10-10,8363.205981156967,1.80%
2016-10-11,7994.388597387944,-4.41%
2016-10-12,7982.397014491863,-0.15%
2016-10-13,7900.976564944046,-1.02%
2016-10-14,7927.049787608362,0.33%
2016-10-17,7865.218799265016,-0.78%
2016-10-18,8079.939272484952,2.73%
2016-10-19,8065.395381794479,-0.18%
2016-10-20,8046.038432878173,-0.24%
2016-10-21,8142.590894072711,1.20%
2016-10-24,8435.72416625933,3.60%
2016-10-25,8339.556910763973,-1.14%
2016-10-26,8181.939285150534,-1.89%
2016-10-27,8059.210195873276,-1.50%
2016-10-28,7904.473360112509,-1.92%
2016-10-31,7883.1312820402045,-0.27%
2016-11-01,7712.855646348136,-2.16%
2016-11-02,7518.491684060164,-2.52%
2016-11-03,7290.68138603314,-3.03%
2016-11-04,7203.1932094007425,-1.20%
2016-11-07,7728.305994366056,7.29%
2016-11-08,7879.007961256195,1.95%
2016-11-09,7978.283461568022,1.26%
2016-11-10,7590.538885335816,-4.86%
2016-11-11,7613.310501991823,0.30%
2016-11-14,7373.491221179081,-3.15%
2016-11-15,7667.693520904127,3.99%
2016-11-16,7801.111388167859,1.74%
2016-11-17,7969.615394152285,2.16%
2016-11-18,7878.76177865895,-1.14%
2016-11-21,8129.306403220305,3.18%
2016-11-22,8204.908952770254,0.93%
2016-11-23,8103.98857265118,-1.23%
2016-11-25,8184.218059520427,0.99%
2016-11-28,8117.925893238312,-0.81%
2016-11-29,8198.293359581372,0.99%
2016-11-30,7883.478894573447,-3.84%
2016-12-01,7507.436951302294,-4.77%
2016-12-02,7532.2114932415925,0.33%
2016-12-05,7717.503895975336,2.46%
2016-12-06,7768.439421688772,0.66%
2016-12-07,8076.069622787648,3.96%
2016-12-08,8112.411936090192,0.45%
2016-12-09,8297.374928233048,2.28%
2016-12-12,8187.849579180372,-1.32%
2016-12-13,8497.35029327339,3.78%
2016-12-14,8420.874140633929,-0.90%
2016-12-15,8484.030696688684,0.75%
2016-12-16,8387.312746746433,-1.14%
2016-12-19,8490.476693531415,1.23%
2016-12-20,8587.268127837673,1.14%
2016-12-21,8561.50632345416,-0.30%
2016-12-22,8487.021218440108,-0.87%
2016-12-23,8515.028388460962,0.33%
2016-12-27,8647.862831320954,1.56%
2016-12-28,8440.314123369251,-2.40%
2016-12-29,8399.800615577078,-0.48%
2016-12-30,8120.0872550783615,-3.33%
2017-01-03,8358.817820377666,2.94%
2017-01-04,8491.723023721672,1.59%
2017-01-05,8634.383970520195,1.68%
2017-01-06,8854.560761768462,2.55%
2017-01-09,8950.190017995561,1.08%
2017-01-10,9003.891158103534,0.60%
2017-01-11,9084.926178526464,0.90%
2017-01-12,9038.59305501598,-0.51%
2017-01-13,9136.20986001015,1.08%
2017-01-17,9056.724834228062,-0.87%
2017-01-18,9116.499218133966,0.66%
2017-01-19,9091.884670245005,-0.27%
2017-01-20,9157.346239870769,0.72%
2017-01-23,9171.082259230576,0.15%
2017-01-24,9363.674986674418,2.10%
2017-01-25,9641.776133778649,2.97%
2017-01-26,9673.59399502012,0.33%
2017-01-27,9737.43971538725,0.66%
2017-01-30,9518.347321791038,-2.25%
2017-01-31,9449.815221074143,-0.72%
2017-02-01,9648.2613407167,2.10%
2017-02-02,9619.316556694548,-0.30%
2017-02-03,9697.233020803775,0.81%
2017-02-06,9732.143059678669,0.36%
2017-02-07,9834.330561805295,1.05%
2017-02-08,9896.286844344668,0.63%
2017-02-09,9985.35342594377,0.90%
2017-02-10,10069.230394721697,0.84%
2017-02-13,10244.435003589855,1.74%
2017-02-14,10327.414927118933,0.81%
2017-02-15,10510.210171328938,1.77%
2017-02-16,10500.75098217474,-0.09%
2017-02-17,10642.511120434101,1.35%
