SP500 1927-DANES,LEVERAGE 2.0x
2007-01-05,6909.488691821348,-1.22%
2007-01-08,6939.890442065362,0.44%
2007-01-09,6932.950551623297,-0.10%
2007-01-10,6959.295763719465,0.38%
2007-01-11,7046.9828903423295,1.26%
2007-01-12,7116.043322667684,0.98%
2007-01-16,7127.428991983953,0.16%
2007-01-17,7114.599619798381,-0.18%
2007-01-18,7071.912022079591,-0.60%
2007-01-19,7112.9291118076535,0.58%
2007-01-22,7037.532063222492,-1.06%
2007-01-23,7086.794787665049,0.70%
2007-01-24,7207.2702990553535,1.70%
2007-01-25,7044.385990296702,-2.26%
2007-01-26,7027.479463919991,-0.24%
2007-01-29,7012.019009099367,-0.22%
2007-01-30,7093.35842960492,1.16%
2007-01-31,7186.990760875706,1.32%
2007-02-01,7264.610261093163,1.08%
2007-02-02,7289.30993598088,0.34%
2007-02-05,7274.731316108919,-0.20%
2007-02-06,7284.915939951472,0.14%
2007-02-07,7305.3137045833355,0.28%
2007-02-08,7287.780951692336,-0.24%
2007-02-09,7184.294462178305,-1.42%
2007-02-12,7136.878118727928,-0.66%
2007-02-13,7245.3586661325935,1.52%
2007-02-14,7355.48811785781,1.52%
2007-02-15,7370.199094093526,0.20%
2007-02-16,7356.932735724157,-0.18%
2007-02-20,7398.131559044213,0.56%
2007-02-21,7377.416790678889,-0.28%
2007-02-22,7364.137440455666,-0.18%
2007-02-23,7311.115650884386,-0.72%
2007-02-26,7292.106750192086,-0.26%
2007-02-27,6786.034541728755,-6.94%
2007-02-28,6862.038128596118,1.12%
2007-03-01,6826.355530327419,-0.52%
2007-03-02,6670.714624235953,-2.28%
2007-03-05,6545.305189300317,-1.88%
2007-03-06,6748.209650168626,3.10%
2007-03-07,6714.4686019177825,-0.50%
2007-03-08,6809.814056065015,1.42%
2007-03-09,6819.347795743507,0.14%
2007-03-12,6856.172273840522,0.54%
2007-03-13,6576.440445067829,-4.08%
2007-03-14,6664.564747031739,1.34%
2007-03-15,6713.882526159774,0.74%
2007-03-16,6662.857018960959,-0.76%
2007-03-19,6808.107301974308,2.18%
2007-03-20,6893.889453979184,1.26%
2007-03-21,7129.660473305272,3.42%
2007-03-22,7125.382677021288,-0.06%
2007-03-23,7141.058518910735,0.22%
2007-03-26,7155.340635948556,0.20%
2007-03-27,7066.614412062794,-1.24%
2007-03-28,6953.5485814697895,-1.60%
2007-03-29,7005.004840972667,0.74%
2007-03-30,6988.192829354332,-0.24%
2007-04-02,7024.531432066976,0.52%
2007-04-03,7155.187716703421,1.86%
2007-04-04,7170.929129680168,0.22%
2007-04-05,7213.95470445825,0.60%
2007-04-09,7222.6114501036,0.12%
2007-04-10,7260.169029644139,0.52%
2007-04-11,7164.334798452836,-1.32%
2007-04-12,7253.1725499536515,1.24%
2007-04-13,7303.944757803326,0.70%
2007-04-16,7460.249175620318,2.14%
2007-04-17,7491.582222157923,0.42%
2007-04-18,7502.070437268944,0.14%
2007-04-19,7484.065468219499,-0.24%
2007-04-20,7623.269085928381,1.86%
2007-04-23,7588.20204813311,-0.46%
2007-04-24,7582.131486494603,-0.08%
2007-04-25,7735.290542521794,2.02%
2007-04-26,7722.914077653759,-0.16%
2007-04-27,7721.369494838228,-0.02%
2007-04-30,7600.916130718752,-1.56%
2007-05-01,7641.961077824634,0.54%
2007-05-02,7741.306571836354,1.30%
2007-05-03,7807.881808354146,0.86%
2007-05-04,7840.674911949233,0.42%
2007-05-07,7881.44642149137,0.52%
2007-05-08,7862.53095007979,-0.24%
2007-05-09,7912.851148160301,0.64%
2007-05-10,7691.291316011812,-2.80%
2007-05-11,7838.96410927924,1.92%
2007-05-14,7810.743838485834,-0.36%
2007-05-15,7790.435904505771,-0.26%
2007-05-16,7924.431402063271,1.72%
2007-05-17,7910.1674255395565,-0.18%
2007-05-18,8014.581635556679,1.32%
2007-05-21,8038.625380463349,0.30%
2007-05-22,8028.979030006793,-0.12%
2007-05-23,8009.709480334777,-0.24%
2007-05-24,7854.321116416283,-1.94%
2007-05-25,7940.718648696861,1.10%
2007-05-29,7966.128948372692,0.32%
2007-05-30,8093.587011546656,1.60%
2007-05-31,8098.443163753584,0.06%
2007-06-01,8158.371643165361,0.74%
2007-06-04,8187.7417810807565,0.36%
2007-06-05,8100.9517182013,-1.06%
2007-06-06,7956.754777617316,-1.78%
2007-06-07,7676.677009445187,-3.52%
2007-06-08,7851.705245260537,2.28%
2007-06-11,7867.408655751058,0.20%
2007-06-12,7699.046110517986,-2.14%
2007-06-13,7933.097112277732,3.04%
2007-06-14,8009.2548445555985,0.96%
2007-06-15,8113.375157534821,1.30%
2007-06-18,8093.903057156737,-0.24%
2007-06-19,8121.42232755107,0.34%
2007-06-20,7900.519640241681,-2.72%
2007-06-21,7998.486083780678,1.24%
2007-06-22,7792.125142819136,-2.58%
2007-06-25,7742.255541905094,-0.64%
2007-06-26,7692.705106436902,-0.64%
2007-06-27,7831.1737983527655,1.80%
2007-06-28,7824.908859314083,-0.08%
2007-06-29,7799.869150964279,-0.32%
2007-07-02,7966.786350794915,2.14%
2007-07-03,8024.147212520639,0.72%
2007-07-05,8028.961700848151,0.06%
2007-07-06,8081.952848073748,0.66%
2007-07-09,8096.500363200281,0.18%
2007-07-10,7866.559752885393,-2.84%
2007-07-11,7956.238534068288,1.14%
2007-07-12,8260.166846069696,3.82%
2007-07-13,8311.37988051533,0.62%
2007-07-16,8279.796636969371,-0.38%
2007-07-17,8278.140677641977,-0.02%
2007-07-18,8243.37248679588,-0.42%
2007-07-19,8317.562839177042,0.90%
2007-07-20,8114.614305901123,-2.44%
2007-07-23,8194.137526098953,0.98%
2007-07-24,7869.649680065435,-3.96%
2007-07-25,7943.624387058051,0.94%
2007-07-26,7573.451490621146,-4.66%
2007-07-27,7331.101042921269,-3.20%
2007-07-30,7482.121724405447,2.06%
2007-07-31,7293.57225695043,-2.52%
2007-08-01,7398.599697450515,1.44%
2007-08-02,7463.7073747880795,0.88%
2007-08-03,7066.638142449354,-5.32%
2007-08-06,7408.663428543902,4.84%
2007-08-07,7500.530855057847,1.24%
2007-08-08,7712.045825170478,2.82%
2007-08-09,7255.492712320385,-5.92%
2007-08-10,7261.297106490241,0.08%
2007-08-13,7254.035809383751,-0.10%
2007-08-14,6989.988905922183,-3.64%
2007-08-15,6795.667214337546,-2.78%
2007-08-16,6839.159484509306,0.64%
2007-08-17,7175.646131147163,4.92%
2007-08-20,7171.340743468474,-0.06%
2007-08-21,7187.117693104105,0.22%
2007-08-22,7355.296247122741,2.34%
2007-08-23,7339.114595379071,-0.22%
2007-08-24,7507.914231072789,2.30%
2007-08-27,7380.279689144551,-1.70%
2007-08-28,7033.406543754757,-4.70%
2007-08-29,7341.469750371216,4.38%
2007-08-30,7279.801404468098,-0.84%
2007-08-31,7442.868955928183,2.24%
2007-09-04,7599.169204002674,2.10%
2007-09-05,7424.3883123106125,-2.30%
2007-09-06,7488.238051796483,0.86%
2007-09-07,7235.135605645762,-3.38%
2007-09-10,7216.324253071082,-0.26%
2007-09-11,7412.608272754616,2.72%
2007-09-12,7412.608272754616,0.00%
2007-09-13,7537.140091736894,1.68%
2007-09-14,7540.154947773588,0.04%
2007-09-17,7463.245367306297,-1.02%
2007-09-18,7899.098896756986,5.84%
2007-09-19,7995.467903297421,1.22%
2007-09-20,7888.328633393236,-1.34%
2007-09-21,7960.901256820454,0.92%
2007-09-24,7876.515703498158,-1.06%
2007-09-25,7871.789794076059,-0.06%
2007-09-26,7956.805123852079,1.08%
2007-09-27,8018.868203818126,0.78%
2007-09-28,7970.754994595217,-0.60%
2007-10-01,8182.777077451449,2.66%
2007-10-02,8177.867411204978,-0.06%
2007-10-03,8102.631031021892,-0.92%
2007-10-04,8136.662081352184,0.42%
2007-10-05,8292.885993314147,1.92%
2007-10-08,8239.811522956936,-0.64%
2007-10-09,8373.296469628838,1.62%
2007-10-10,8344.827261632101,-0.34%
2007-10-11,8258.041058111128,-1.04%
2007-10-12,8337.318252268995,0.96%
2007-10-15,8197.251305630876,-1.68%
2007-10-16,8089.047588396549,-1.32%
2007-10-17,8118.168159714777,0.36%
2007-10-18,8105.179090659233,-0.16%
2007-10-19,7690.19392121748,-5.12%
2007-10-22,7748.639395018734,0.76%
2007-10-23,7885.015448371064,1.76%
2007-10-24,7847.167374218882,-0.48%
2007-10-25,7831.473039470445,-0.20%
2007-10-26,8047.62169535983,2.76%
2007-10-29,8107.174095905493,0.74%
2007-10-30,8001.780832658722,-1.30%
2007-10-31,8193.823572642532,2.40%
2007-11-01,7761.189688007006,-5.28%
2007-11-02,7773.607591507818,0.16%
2007-11-05,7695.87151559274,-1.00%
2007-11-06,7880.572431966966,2.40%
2007-11-07,7417.194772967309,-5.88%
2007-11-08,7408.294139239749,-0.12%
2007-11-09,7196.416926857492,-2.86%
2007-11-12,7052.488588320342,-2.00%
2007-11-13,7462.943424160587,5.82%
2007-11-14,7356.969627537506,-1.42%
2007-11-15,7162.745629370516,-2.64%
2007-11-16,7237.23818391597,1.04%
2007-11-19,6983.93484747891,-3.50%
2007-11-20,7046.79026110622,0.90%
2007-11-21,6822.702330803042,-3.18%
2007-11-23,7053.309669584185,3.38%
2007-11-26,6726.0361009154785,-4.64%
2007-11-27,6926.47197672276,2.98%
2007-11-28,7322.666173791301,5.72%
2007-11-29,7329.988839965092,0.10%
2007-11-30,7444.336665868547,1.56%
2007-12-03,7356.493493211298,-1.18%
2007-12-04,7260.859077799551,-1.30%
2007-12-05,7481.5891937646575,3.04%
2007-12-06,7706.036869577598,3.00%
2007-12-07,7678.295136847119,-0.36%
2007-12-10,7793.469563899825,1.50%
2007-12-11,7399.120003966494,-5.06%
2007-12-12,7489.389268014885,1.22%
2007-12-13,7507.36380225812,0.24%
2007-12-14,7301.662034076247,-2.74%
2007-12-17,7082.61217305396,-3.00%
2007-12-18,7171.853086434439,1.26%
2007-12-19,7151.771897792422,-0.28%
2007-12-20,7221.859262390788,0.98%
2007-12-21,7463.069361754641,3.34%
2007-12-24,7583.971085415066,1.62%
2007-12-26,7596.105439151731,0.16%
2007-12-27,7378.856823591992,-2.86%
2007-12-28,7400.993394062767,0.30%
2007-12-31,7298.859685224701,-1.38%
2008-01-02,7088.65252629023,-2.88%
2008-01-03,7088.65252629023,0.00%
2008-01-04,6739.89082199675,-4.92%
2008-01-07,6783.0261232575285,0.64%
2008-01-08,6533.410761921652,-3.68%
2008-01-09,6711.119534645922,2.72%
2008-01-10,6817.155223293327,1.58%
2008-01-11,6631.728601219749,-2.72%
2008-01-14,6776.30028472634,2.18%
2008-01-15,6438.840530546969,-4.98%
2008-01-16,6366.725516604843,-1.12%
2008-01-17,5996.182091538441,-5.82%
2008-01-18,5924.227906439979,-1.20%
2008-01-22,5792.710046917012,-2.22%
2008-01-23,6040.63803692506,4.28%
2008-01-24,6162.658925270946,2.02%
2008-01-25,5966.68637144733,-3.18%
2008-01-28,6175.520394447986,3.50%
2008-01-29,6252.096847339141,1.24%
2008-01-30,6192.076717604685,-0.96%
2008-01-31,6400.1304953162025,3.36%
2008-02-01,6556.293679401918,2.44%
2008-02-04,6418.611512134477,-2.10%
2008-02-05,6007.82037535787,-6.40%
2008-02-06,5916.501505652431,-1.52%
2008-02-07,6009.982229441739,1.58%
2008-02-08,5959.498378714428,-0.84%
2008-02-11,6029.8204595832585,1.18%
2008-02-12,6117.855838293174,1.46%
2008-02-13,6284.261517094749,2.72%
2008-02-14,6115.84330843661,-2.68%
2008-02-15,6125.628657730109,0.16%
2008-02-19,6114.602526146195,-0.18%
2008-02-20,6216.104928080221,1.66%
2008-02-21,6055.729420935751,-2.58%
2008-02-22,6151.409945786536,1.58%
2008-02-25,6321.1888602902445,2.76%
2008-02-26,6408.42126656225,1.38%
2008-02-27,6396.886108282438,-0.18%
2008-02-28,6283.02153555501,-1.78%
2008-02-29,5942.481768327928,-5.42%
2008-03-03,5948.4242500962555,0.10%
2008-03-04,5907.974965195601,-0.68%
2008-03-05,5969.417904833635,1.04%
2008-03-06,5706.763517020954,-4.40%
2008-03-07,5610.8898899350015,-1.68%
2008-03-10,5436.952303347016,-3.10%
2008-03-11,5840.374164255365,7.42%
2008-03-12,5735.247429298768,-1.80%
2008-03-13,5793.746953077615,1.02%
2008-03-14,5552.727079829587,-4.16%
2008-03-17,5452.777992392654,-1.80%
2008-03-18,5915.17356614755,8.48%
2008-03-19,5627.69613083278,-4.86%
2008-03-20,5896.700005886587,4.78%
2008-03-24,6077.139026066717,3.06%
2008-03-25,6105.093865586623,0.46%
2008-03-26,5997.644213552298,-1.76%
2008-03-27,5859.698396640595,-2.30%
2008-03-28,5765.943222294345,-1.60%
2008-03-31,5831.674975028501,1.14%
2008-04-01,6250.389238235548,7.18%
2008-04-02,6226.637759130253,-0.38%
2008-04-03,6242.827017303991,0.26%
2008-04-04,6252.8155405316775,0.16%
2008-04-07,6272.824550261379,0.32%
2008-04-08,6208.841739848713,-1.02%
2008-04-09,6108.2585036631635,-1.62%
2008-04-10,6163.2328301961315,0.90%
2008-04-11,5911.77293072413,-4.08%
2008-04-14,5871.572874795205,-0.68%
2008-04-15,5925.5913452433215,0.92%
2008-04-16,6194.613192317369,4.54%
2008-04-17,6202.046728148151,0.12%
2008-04-18,6426.560819707113,3.62%
2008-04-21,6405.995825084051,-0.32%
2008-04-22,6293.2502985625715,-1.76%
2008-04-23,6329.751150294234,0.58%
2008-04-24,6410.771965018,1.28%
2008-04-25,6494.112000563233,1.30%
2008-04-28,6479.824954161993,-0.22%
2008-04-29,6429.28231951953,-0.78%
2008-04-30,6380.419773891181,-0.76%
2008-05-01,6598.630130158259,3.42%
2008-05-02,6640.861362991272,0.64%
2008-05-05,6581.09361072435,-0.90%
2008-05-06,6682.442452329506,1.54%
2008-05-07,6440.538035555178,-3.62%
2008-05-08,6488.198017018287,0.74%
2008-05-09,6401.256163590242,-1.34%
2008-05-12,6542.083799189228,2.20%
2008-05-13,6536.850132149876,-0.08%
2008-05-14,6589.144933207075,0.80%
2008-05-15,6728.834805791066,2.12%
2008-05-16,6746.329776286122,0.26%
2008-05-19,6758.473169883438,0.18%
2008-05-20,6632.765568923606,-1.86%
2008-05-21,6419.1905176042665,-3.22%
2008-05-22,6452.570308295809,0.52%
2008-05-23,6282.2224521568,-2.64%
2008-05-27,6367.660677506133,1.36%
2008-05-28,6418.601962926182,0.80%
2008-05-29,6486.639143733199,1.06%
2008-05-30,6506.099061164397,0.30%
2008-06-02,6369.470980879945,-2.10%
2008-06-03,6295.585117501738,-1.16%
2008-06-04,6291.807766431237,-0.06%
2008-06-05,6537.188269322055,3.90%
2008-06-06,6133.190034277953,-6.18%
2008-06-09,6143.003138332798,0.16%
2008-06-10,6113.5167232688,-0.48%
2008-06-11,5906.879858022314,-3.38%
2008-06-12,5945.865265085261,0.66%
2008-06-13,6124.241223037819,3.00%
2008-06-16,6125.466071282426,0.02%
2008-06-17,6042.159732712985,-1.36%
2008-06-18,5924.941833898353,-1.94%
2008-06-19,5969.971391835981,0.76%
2008-06-20,5749.08245033805,-3.70%
2008-06-23,5750.232266828118,0.02%
2008-06-24,5718.03096613388,-0.56%
2008-06-25,5784.360125341033,1.16%
2008-06-26,5444.2397499709805,-5.88%
2008-06-27,5403.952375821195,-0.74%
2008-06-30,5418.00265199833,0.26%
2008-07-01,5459.179472153518,0.76%
2008-07-02,5260.46533936713,-3.64%
2008-07-03,5272.038363113737,0.22%
2008-07-07,5183.468118613427,-1.68%
2008-07-08,5360.7427282700055,3.42%
2008-07-09,5116.292859860893,-4.56%
2008-07-10,5187.9209598989455,1.40%
2008-07-11,5072.749114589189,-2.22%
2008-07-14,4981.439630526584,-1.80%
2008-07-15,4872.844246581104,-2.18%
2008-07-16,5117.461027759476,5.02%
2008-07-17,5240.2800924257035,2.40%
2008-07-18,5243.424260481159,0.06%
2008-07-21,5238.1808362206775,-0.10%
2008-07-22,5379.611718798636,2.70%
2008-07-23,5423.7245348927845,0.82%
2008-07-24,5173.148461380738,-4.62%
2008-07-25,5216.602908456336,0.84%
2008-07-28,5022.54528026176,-3.72%
2008-07-29,5257.6003993780105,4.68%
2008-07-30,5433.204252717236,3.34%
2008-07-31,5290.8543012960445,-2.62%
2008-08-01,5231.596733121529,-1.12%
2008-08-04,5137.427991925341,-1.80%
2008-08-05,5432.316358661856,5.74%
2008-08-06,5469.256109900756,0.68%
2008-08-07,5273.456741166309,-3.58%
2008-08-08,5525.527973394059,4.78%
2008-08-11,5601.780259426897,1.38%
2008-08-12,5466.217177148766,-2.42%
2008-08-13,5434.513117521303,-0.58%
2008-08-14,5494.292761814037,1.10%
2008-08-15,5539.345962460911,0.82%
2008-08-18,5372.057714394592,-3.02%
2008-08-19,5272.137440906853,-1.86%
2008-08-20,5337.5119451740975,1.24%
2008-08-21,5364.199504899967,0.50%
2008-08-22,5485.430413710706,2.26%
2008-08-25,5270.4015414932455,-3.92%
2008-08-26,5309.402512900296,0.74%
2008-08-27,5394.352953106701,1.60%
2008-08-28,5554.02580051866,2.96%
2008-08-29,5401.845493584448,-2.74%
2008-09-02,5357.550360537056,-0.82%
2008-09-03,5336.120159094908,-0.40%
2008-09-04,5017.020173581032,-5.98%
2008-09-05,5061.169951108545,0.88%
2008-09-08,5268.677919103995,4.10%
2008-09-09,4909.354085021102,-6.82%
2008-09-10,4969.24820485836,1.22%
2008-09-11,5106.399455312451,2.76%
2008-09-12,5127.846333024763,0.42%
2008-09-15,4644.80320845383,-9.42%
2008-09-16,4807.371320749714,3.50%
2008-09-17,4354.516942335091,-9.42%
2008-09-18,4731.618109541309,8.66%
2008-09-19,5112.986529170339,8.06%
2008-09-22,4722.354358341725,-7.64%
2008-09-23,4575.0169023614635,-3.12%
2008-09-24,4556.716834752017,-0.40%
2008-09-25,4736.2514780412475,3.94%
2008-09-26,4768.457988091927,0.68%
2008-09-29,3928.2556905901297,-17.62%
2008-09-30,4354.0786074501,10.84%
2008-10-01,4314.891899983049,-0.90%
2008-10-02,3967.1116128444155,-8.06%
2008-10-03,3859.999599297616,-2.70%
2008-10-06,3562.7796301516996,-7.70%
2008-10-07,3153.7725286102846,-11.48%
2008-10-08,3082.497269463692,-2.26%
2008-10-09,2612.7246855974254,-15.24%
2008-10-10,2551.0643830173262,-2.36%
2008-10-13,3141.890894124139,23.16%
2008-10-14,3108.586850646423,-1.06%
2008-10-15,2547.176065419679,-18.06%
2008-10-16,2763.686030980352,8.50%
2008-10-17,2729.4163241961955,-1.24%
2008-10-20,2989.802641524512,9.54%
2008-10-21,2805.6307988066023,-6.16%
2008-10-22,2463.3438413521967,-12.20%
2008-10-23,2525.4201061542717,2.52%
2008-10-24,2351.166118829627,-6.90%
2008-10-27,2201.631953672063,-6.36%
2008-10-28,2676.7441292744943,21.58%
2008-10-29,2617.3204096046006,-2.22%
2008-10-30,2752.3741427401983,5.16%
2008-10-31,2837.147266336596,3.08%
2008-11-03,2822.961530004913,-0.50%
2008-11-04,3053.3151908533137,8.16%
2008-11-05,2731.4957697373748,-10.54%
2008-11-06,2456.7072953017946,-10.06%
2008-11-07,2598.7049769702385,5.78%
2008-11-10,2532.6978705551946,-2.54%
2008-11-11,2421.259164250766,-4.40%
2008-11-12,2169.9324630015362,-10.38%
2008-11-13,2470.251115880949,13.84%
2008-11-14,2264.2321728164775,-8.34%
2008-11-17,2147.3977926991474,-5.16%
2008-11-18,2189.486789436051,1.96%
2008-11-19,1921.4936064090782,-12.24%
2008-11-20,1663.62916442898,-13.42%
2008-11-21,1873.9118908128032,12.64%
2008-11-24,2116.3960894839797,12.94%
2008-11-25,2144.3325178651685,1.32%
2008-11-26,2295.7223936264495,7.06%
2008-11-28,2339.8002635840776,1.92%
2008-12-01,1921.9119365079614,-17.86%
2008-12-02,2075.2805090412967,7.98%
2008-12-03,2182.364983307828,5.16%
2008-12-04,2054.4783952859893,-5.86%
2008-12-05,2204.4553181418664,7.30%
2008-12-08,2373.7574865751617,7.68%
2008-12-09,2264.0898906953894,-4.62%
2008-12-10,2317.97523009394,2.38%
2008-12-11,2185.8506419785854,-5.70%
2008-12-12,2216.452550966286,1.40%
2008-12-15,2160.1546561717423,-2.54%
2008-12-16,2382.2185548261973,10.28%
2008-12-17,2336.4799585735345,-1.92%
2008-12-18,2237.4132083300165,-4.24%
2008-12-19,2250.3902049383305,0.58%
2008-12-22,2168.0259234375876,-3.66%
2008-12-23,2125.9662205228983,-1.94%
2008-12-24,2150.627428680964,1.16%
2008-12-26,2173.854204910718,1.08%
2008-12-29,2156.8981421124145,-0.78%
2008-12-30,2262.1547714475,4.88%
2008-12-31,2326.399966956609,2.84%
2009-01-02,2473.4284448682665,6.32%
2009-01-05,2450.1782174865048,-0.94%
2009-01-06,2488.4009976792945,1.56%
2009-01-07,2339.096937818537,-6.00%
2009-01-08,2355.0027969957027,0.68%
2009-01-09,2254.679677843686,-4.26%
2009-01-12,2152.7681564051513,-4.52%
2009-01-13,2160.5181217682098,0.36%
2009-01-14,2015.7634076097397,-6.70%
2009-01-15,2021.0043924695249,0.26%
2009-01-16,2051.723659235062,1.52%
2009-01-20,1835.0616408198393,-10.56%
2009-01-21,1994.7120035711653,8.70%
2009-01-22,1934.072758662602,-3.04%
2009-01-23,1954.960744456158,1.08%
2009-01-26,1976.8563047940672,1.12%
2009-01-27,2019.951772238578,2.18%
2009-01-28,2155.6925313330103,6.72%
2009-01-29,2012.985685758765,-6.62%
2009-01-30,1921.1935384881654,-4.56%
2009-02-02,1919.2723449496773,-0.10%
2009-02-03,1979.9213510500872,3.16%
2009-02-04,1950.222530784336,-1.50%
2009-02-05,2014.189829794062,3.28%
2009-02-06,2122.5532426369828,5.38%
2009-02-09,2128.9209023648937,0.30%
2009-02-10,1919.860869752661,-9.82%
2009-02-11,1950.5786436687038,1.60%
2009-02-12,1957.2106110571774,0.34%
2009-02-13,1918.0663988360338,-2.00%
2009-02-17,1743.1387432621877,-9.12%
2009-02-18,1739.6524657756634,-0.20%
2009-02-19,1697.9008065970474,-2.40%
2009-02-20,1659.1886682066347,-2.28%
2009-02-23,1544.0409746330943,-6.94%
2009-02-24,1667.8730607986686,8.02%
2009-02-25,1632.1805772975772,-2.14%
2009-02-26,1580.6036710549738,-3.16%
2009-02-27,1505.999177781179,-4.72%
2009-03-02,1365.640054411973,-9.32%
2009-03-03,1348.1598617154998,-1.28%
2009-03-04,1412.3322711331577,4.76%
2009-03-05,1292.2840280868395,-8.50%
2009-03-06,1295.3855097542478,0.24%
2009-03-09,1269.4777995591628,-2.00%
2009-03-10,1431.209271223,12.74%
2009-03-11,1438.0790757248703,0.48%
2009-03-12,1555.1387124888747,8.14%
2009-03-13,1579.0878486612035,1.54%
2009-03-16,1568.034233720575,-0.70%
2009-03-17,1668.702031525436,6.42%
2009-03-18,1738.4537764431993,4.18%
2009-03-19,1693.2539782556762,-2.60%
2009-03-20,1626.2011207167516,-3.96%
2009-03-23,1856.4711994102436,14.16%
2009-03-24,1780.7271744743057,-4.08%
2009-03-25,1814.9171362242125,1.92%
2009-03-26,1899.4922747722608,4.66%
2009-03-27,1822.372888416507,-4.06%
2009-03-30,1695.5357353827183,-6.96%
2009-03-31,1739.9587716497456,2.62%
2009-04-01,1797.725402868517,3.32%
2009-04-02,1900.9148409931697,5.74%
2009-04-03,1937.7925889084374,1.94%
2009-04-06,1905.6252319325574,-1.66%
2009-04-07,1814.5363458461813,-4.78%
2009-04-08,1857.3594036081513,2.36%
2009-04-09,1998.8901901630925,7.62%
2009-04-13,2008.8846411139077,0.50%
2009-04-14,1928.1274785411285,-4.02%
2009-04-15,1976.3306655046565,2.50%
2009-04-16,2037.5969161353007,3.10%
2009-04-17,2057.9728852966537,1.00%
2009-04-20,1881.81040631526,-8.56%
2009-04-21,1961.97552962429,4.26%
2009-04-22,1931.761106468076,-1.54%
2009-04-23,1970.0099763761439,1.98%
2009-04-24,2036.2023115823824,3.36%
2009-04-27,1995.0710248884184,-2.02%
2009-04-28,1984.297641354021,-0.54%
2009-04-29,2070.0192994605145,4.32%
2009-04-30,2065.8792608615936,-0.20%
2009-05-01,2088.190756878899,1.08%
2009-05-04,2229.7700901952885,6.78%
2009-05-05,2212.823837509804,-0.76%
2009-05-06,2289.830107055145,3.48%
2009-05-07,2229.3785922288894,-2.64%
2009-05-08,2336.8346403743217,4.82%
2009-05-11,2236.350750838226,-4.30%
2009-05-12,2231.8780493365493,-0.20%
2009-05-13,2111.803010282243,-5.38%
2009-05-14,2155.7285128961134,2.08%
2009-05-15,2106.577902802082,-2.28%
2009-05-18,2234.6578392924484,6.08%
2009-05-19,2227.0600026388543,-0.34%
2009-05-20,2204.343990611938,-1.02%
2009-05-21,2130.278032527377,-3.36%
2009-05-22,2123.887198429795,-0.30%
2009-05-26,2235.6036650672017,5.26%
2009-05-27,2150.650725794648,-3.80%
2009-05-28,2216.8907681491232,3.08%
2009-05-29,2277.19019704278,2.72%
2009-06-01,2394.6932112101877,5.16%
2009-06-02,2404.2719840550285,0.40%
2009-06-03,2338.3949316919206,-2.74%
2009-06-04,2392.1780151208345,2.30%
2009-06-05,2380.21712504523,-0.50%
2009-06-08,2375.45669079514,-0.20%
2009-06-09,2392.0848876307055,0.70%
2009-06-10,2375.3402934172905,-0.70%
2009-06-11,2404.3194449969815,1.22%
2009-06-12,2411.0515394429726,0.28%
2009-06-15,2296.2854861654873,-4.76%
2009-06-16,2237.959834816884,-2.54%
2009-06-17,2231.6935472793966,-0.28%
2009-06-18,2269.1859988736906,1.68%
2009-06-19,2283.2549520667076,0.62%
2009-06-22,2143.519749000225,-6.12%
2009-06-23,2153.3799398456263,0.46%
2009-06-24,2181.3738790636194,1.30%
2009-06-25,2274.7366810875424,4.28%
2009-06-26,2267.9124710442798,-0.30%
2009-06-29,2309.1884780172854,1.82%
2009-06-30,2269.9322738909914,-1.70%
2009-07-01,2289.907677901232,0.88%
2009-07-02,2156.6350510473803,-5.82%
2009-07-06,2167.849553312827,0.52%
2009-07-07,2082.4362809123018,-3.94%
2009-07-08,2075.3559975572,-0.34%
2009-07-09,2089.8834895401005,0.70%
2009-07-10,2073.1644216237796,-0.80%
2009-07-13,2176.408009820644,4.98%
2009-07-14,2199.4779347247427,1.06%
2009-07-15,2329.6870284604474,5.92%
2009-07-16,2369.7576453499673,1.72%
2009-07-17,2367.861839233687,-0.08%
2009-07-20,2421.849089168215,2.28%
2009-07-21,2439.2864026102266,0.72%
2009-07-22,2436.847116207616,-0.10%
2009-07-23,2550.404191822891,4.66%
2009-07-24,2565.706616973828,0.60%
2009-07-27,2581.1008566756714,0.60%
2009-07-28,2567.679132220958,-0.52%
2009-07-29,2544.056484204525,-0.92%
2009-07-30,2604.605028528593,2.38%
2009-07-31,2608.251475568533,0.14%
2009-08-03,2688.06397072093,3.06%
2009-08-04,2704.1923545452555,0.60%
2009-08-05,2688.5080388888928,-0.58%
2009-08-06,2658.396748853337,-1.12%
2009-08-07,2729.6417817226065,2.68%
2009-08-10,2711.6261459632374,-0.66%
2009-08-11,2642.7508418557713,-2.54%
2009-08-12,2703.5341112184537,2.30%
2009-08-13,2740.8428819532687,1.38%
2009-08-14,2694.248552960063,-1.70%
2009-08-17,2563.308073286204,-4.86%
2009-08-18,2615.0868963665853,2.02%
2009-08-19,2651.175095536444,1.38%
2009-08-20,2708.970712619139,2.18%
2009-08-21,2809.7444231285704,3.72%
2009-08-24,2806.934678705442,-0.10%
2009-08-25,2820.407965163228,0.48%
2009-08-26,2820.97204675626,0.02%
2009-08-27,2836.769490218095,0.56%
2009-08-28,2825.4224122572227,-0.40%
2009-08-31,2779.6505691786556,-1.62%
2009-09-01,2656.790014020959,-4.42%
2009-09-02,2639.2551999284206,-0.66%
2009-09-03,2684.1225383272035,1.70%
2009-09-04,2754.4465488313763,2.62%
